latitude,longitude,elevation,timezone,country,state,county,gid,config
40.73,-108.86,1704,-7,United States,Colorado,Moffat,394195,default
40.69,-108.86,2048,-7,United States,Colorado,Moffat,394196,default
40.65,-108.86,2318,-7,United States,Colorado,Moffat,394197,default
40.61,-108.86,2471,-7,United States,Colorado,Moffat,394198,default
40.57,-108.86,2292,-7,United States,Colorado,Moffat,394199,default
40.53,-108.86,2133,-7,United States,Colorado,Moffat,394200,default
40.49,-108.86,1902,-7,United States,Colorado,Moffat,394201,default
40.45,-108.86,1800,-7,United States,Colorado,Moffat,394202,default
40.41,-108.86,2239,-7,United States,Colorado,Moffat,394203,default
40.37,-108.86,2298,-7,United States,Colorado,Moffat,394204,default
40.33,-108.86,2479,-7,United States,Colorado,Moffat,394205,default
40.29,-108.86,2156,-7,United States,Colorado,Moffat,394206,default
40.25,-108.86,1819,-7,United States,Colorado,Moffat,394207,default
40.21,-108.86,1747,-7,United States,Colorado,Rio Blanco,394208,default
40.17,-108.86,1714,-7,United States,Colorado,Rio Blanco,394209,default
40.13,-108.86,1639,-7,United States,Colorado,Rio Blanco,394210,default
40.09,-108.86,1613,-7,United States,Colorado,Rio Blanco,394211,default
40.05,-108.86,1687,-7,United States,Colorado,Rio Blanco,394212,default
40.01,-108.86,1774,-7,United States,Colorado,Rio Blanco,394213,default
39.97,-108.86,1846,-7,United States,Colorado,Rio Blanco,394214,default
39.93,-108.86,1874,-7,United States,Colorado,Rio Blanco,394215,default
39.89,-108.86,1940,-7,United States,Colorado,Rio Blanco,394216,default
39.85,-108.86,2070,-7,United States,Colorado,Rio Blanco,394217,default
39.81,-108.86,2133,-7,United States,Colorado,Rio Blanco,394218,default
39.77,-108.86,2228,-7,United States,Colorado,Rio Blanco,394219,default
39.73,-108.86,2344,-7,United States,Colorado,Rio Blanco,394220,default
39.69,-108.86,2365,-7,United States,Colorado,Rio Blanco,394221,default
39.65,-108.86,2463,-7,United States,Colorado,Garfield,394222,default
39.61,-108.86,2415,-7,United States,Colorado,Garfield,394223,default
39.57,-108.86,2274,-7,United States,Colorado,Garfield,394224,default
39.53,-108.86,2142,-7,United States,Colorado,Garfield,394225,default
39.49,-108.86,2069,-7,United States,Colorado,Garfield,394226,default
39.45,-108.86,2140,-7,United States,Colorado,Garfield,394227,default
39.41,-108.86,1703,-7,United States,Colorado,Garfield,394228,default
39.37,-108.86,1542,-7,United States,Colorado,Garfield,394229,default
39.33,-108.86,1476,-7,United States,Colorado,Mesa,394230,default
39.29,-108.86,1430,-7,United States,Colorado,Mesa,394231,default
39.25,-108.86,1407,-7,United States,Colorado,Mesa,394232,default
39.21,-108.86,1430,-7,United States,Colorado,Mesa,394233,default
39.17,-108.86,1465,-7,United States,Colorado,Mesa,394234,default
39.13,-108.86,1633,-7,United States,Colorado,Mesa,394235,default
39.09,-108.86,1896,-7,United States,Colorado,Mesa,394236,default
39.05,-108.86,1961,-7,United States,Colorado,Mesa,394237,default
39.01,-108.86,2012,-7,United States,Colorado,Mesa,394238,default
38.97,-108.86,2069,-7,United States,Colorado,Mesa,394239,default
38.93,-108.86,2207,-7,United States,Colorado,Mesa,394240,default
38.89,-108.86,2470,-7,United States,Colorado,Mesa,394241,default
38.85,-108.86,2684,-7,United States,Colorado,Mesa,394242,default
38.81,-108.86,2800,-7,United States,Colorado,Mesa,394243,default
38.77,-108.86,2248,-7,United States,Colorado,Mesa,394244,default
38.73,-108.86,2073,-7,United States,Colorado,Mesa,394245,default
38.69,-108.86,2185,-7,United States,Colorado,Mesa,394246,default
38.65,-108.86,2063,-7,United States,Colorado,Mesa,394247,default
38.61,-108.86,1965,-7,United States,Colorado,Mesa,394248,default
38.57,-108.86,1853,-7,United States,Colorado,Mesa,394249,default
38.53,-108.86,1765,-7,United States,Colorado,Mesa,394250,default
38.49,-108.86,1780,-7,United States,Colorado,Montrose,394251,default
38.45,-108.86,1681,-7,United States,Colorado,Montrose,394252,default
38.41,-108.86,1930,-7,United States,Colorado,Montrose,394253,default
38.37,-108.86,1750,-7,United States,Colorado,Montrose,394254,default
38.33,-108.86,1517,-7,United States,Colorado,Montrose,394255,default
38.29,-108.86,1751,-7,United States,Colorado,Montrose,394256,default
38.25,-108.86,1980,-7,United States,Colorado,Montrose,394257,default
38.21,-108.86,1968,-7,United States,Colorado,Montrose,394258,default
38.17,-108.86,1825,-7,United States,Colorado,Montrose,394259,default
38.13,-108.86,1704,-7,United States,Colorado,San Miguel,394260,default
38.09,-108.86,1865,-7,United States,Colorado,San Miguel,394261,default
38.05,-108.86,1777,-7,United States,Colorado,San Miguel,394262,default
38.01,-108.86,1826,-7,United States,Colorado,San Miguel,394263,default
37.97,-108.86,2100,-7,United States,Colorado,San Miguel,394264,default
37.93,-108.86,2343,-7,United States,Colorado,San Miguel,394265,default
37.89,-108.86,2370,-7,United States,Colorado,San Miguel,394266,default
37.85,-108.86,2322,-7,United States,Colorado,Dolores,394267,default
37.81,-108.86,2203,-7,United States,Colorado,Dolores,394268,default
37.77,-108.86,2142,-7,United States,Colorado,Dolores,394269,default
37.73,-108.86,2054,-7,United States,Colorado,Dolores,394270,default
37.69,-108.86,1997,-7,United States,Colorado,Dolores,394271,default
37.65,-108.86,1997,-7,United States,Colorado,Dolores,394272,default
37.61,-108.86,2018,-7,United States,Colorado,Montezuma,394273,default
37.57,-108.86,2083,-7,United States,Colorado,Montezuma,394274,default
37.53,-108.86,2041,-7,United States,Colorado,Montezuma,394275,default
37.49,-108.86,1883,-7,United States,Colorado,Montezuma,394276,default
37.45,-108.86,1799,-7,United States,Colorado,Montezuma,394277,default
37.41,-108.86,1862,-7,United States,Colorado,Montezuma,394278,default
37.37,-108.86,1833,-7,United States,Colorado,Montezuma,394279,default
37.33,-108.86,1708,-7,United States,Colorado,Montezuma,394280,default
37.29,-108.86,1814,-7,United States,Colorado,Montezuma,394281,default
37.25,-108.86,2008,-7,United States,Colorado,Montezuma,394282,default
37.21,-108.86,1946,-7,United States,Colorado,Montezuma,394283,default
37.17,-108.86,1685,-7,United States,Colorado,Montezuma,394284,default
37.13,-108.86,1623,-7,United States,Colorado,Montezuma,394285,default
37.09,-108.86,1590,-7,United States,Colorado,Montezuma,394286,default
37.05,-108.86,1558,-7,United States,Colorado,Montezuma,394287,default
37.01,-108.86,1509,-7,United States,Colorado,Montezuma,394288,default
40.97,-108.82,2358,-7,United States,Colorado,Moffat,395060,default
40.93,-108.82,2320,-7,United States,Colorado,Moffat,395061,default
40.89,-108.82,2507,-7,United States,Colorado,Moffat,395062,default
40.85,-108.82,2448,-7,United States,Colorado,Moffat,395063,default
40.81,-108.82,2184,-7,United States,Colorado,Moffat,395064,default
40.77,-108.82,1838,-7,United States,Colorado,Moffat,395065,default
40.73,-108.82,1751,-7,United States,Colorado,Moffat,395066,default
40.69,-108.82,1891,-7,United States,Colorado,Moffat,395067,default
40.65,-108.82,2163,-7,United States,Colorado,Moffat,395068,default
40.61,-108.82,2378,-7,United States,Colorado,Moffat,395069,default
40.57,-108.82,2323,-7,United States,Colorado,Moffat,395070,default
40.53,-108.82,2146,-7,United States,Colorado,Moffat,395071,default
40.49,-108.82,1942,-7,United States,Colorado,Moffat,395072,default
40.45,-108.82,1809,-7,United States,Colorado,Moffat,395073,default
40.41,-108.82,2364,-7,United States,Colorado,Moffat,395074,default
40.37,-108.82,2314,-7,United States,Colorado,Moffat,395075,default
40.33,-108.82,2304,-7,United States,Colorado,Moffat,395076,default
40.29,-108.82,1982,-7,United States,Colorado,Moffat,395077,default
40.25,-108.82,1825,-7,United States,Colorado,Moffat,395078,default
40.21,-108.82,1812,-7,United States,Colorado,Rio Blanco,395079,default
40.17,-108.82,1746,-7,United States,Colorado,Rio Blanco,395080,default
40.13,-108.82,1680,-7,United States,Colorado,Rio Blanco,395081,default
40.09,-108.82,1617,-7,United States,Colorado,Rio Blanco,395082,default
40.05,-108.82,1709,-7,United States,Colorado,Rio Blanco,395083,default
40.01,-108.82,1813,-7,United States,Colorado,Rio Blanco,395084,default
39.97,-108.82,1823,-7,United States,Colorado,Rio Blanco,395085,default
39.93,-108.82,1847,-7,United States,Colorado,Rio Blanco,395086,default
39.89,-108.82,1951,-7,United States,Colorado,Rio Blanco,395087,default
39.85,-108.82,2086,-7,United States,Colorado,Rio Blanco,395088,default
39.81,-108.82,2067,-7,United States,Colorado,Rio Blanco,395089,default
39.77,-108.82,2239,-7,United States,Colorado,Rio Blanco,395090,default
39.73,-108.82,2139,-7,United States,Colorado,Rio Blanco,395091,default
39.69,-108.82,2307,-7,United States,Colorado,Rio Blanco,395092,default
39.65,-108.82,2444,-7,United States,Colorado,Garfield,395093,default
39.61,-108.82,2526,-7,United States,Colorado,Garfield,395094,default
39.57,-108.82,2373,-7,United States,Colorado,Garfield,395095,default
39.53,-108.82,2253,-7,United States,Colorado,Garfield,395096,default
39.49,-108.82,2059,-7,United States,Colorado,Garfield,395097,default
39.45,-108.82,2037,-7,United States,Colorado,Garfield,395098,default
39.41,-108.82,1604,-7,United States,Colorado,Garfield,395099,default
39.37,-108.82,1516,-7,United States,Colorado,Garfield,395100,default
39.33,-108.82,1479,-7,United States,Colorado,Mesa,395101,default
39.29,-108.82,1462,-7,United States,Colorado,Mesa,395102,default
39.25,-108.82,1422,-7,United States,Colorado,Mesa,395103,default
39.21,-108.82,1402,-7,United States,Colorado,Mesa,395104,default
39.17,-108.82,1427,-7,United States,Colorado,Mesa,395105,default
39.13,-108.82,1567,-7,United States,Colorado,Mesa,395106,default
39.09,-108.82,1984,-7,United States,Colorado,Mesa,395107,default
39.05,-108.82,2000,-7,United States,Colorado,Mesa,395108,default
39.01,-108.82,2033,-7,United States,Colorado,Mesa,395109,default
38.97,-108.82,2131,-7,United States,Colorado,Mesa,395110,default
38.93,-108.82,2239,-7,United States,Colorado,Mesa,395111,default
38.89,-108.82,2418,-7,United States,Colorado,Mesa,395112,default
38.85,-108.82,2638,-7,United States,Colorado,Mesa,395113,default
38.81,-108.82,2780,-7,United States,Colorado,Mesa,395114,default
38.77,-108.82,2319,-7,United States,Colorado,Mesa,395115,default
38.73,-108.82,2308,-7,United States,Colorado,Mesa,395116,default
38.69,-108.82,2270,-7,United States,Colorado,Mesa,395117,default
38.65,-108.82,2111,-7,United States,Colorado,Mesa,395118,default
38.61,-108.82,1990,-7,United States,Colorado,Mesa,395119,default
38.57,-108.82,1871,-7,United States,Colorado,Mesa,395120,default
38.53,-108.82,1696,-7,United States,Colorado,Mesa,395121,default
38.49,-108.82,1851,-7,United States,Colorado,Montrose,395122,default
38.45,-108.82,1572,-7,United States,Colorado,Montrose,395123,default
38.41,-108.82,1708,-7,United States,Colorado,Montrose,395124,default
38.37,-108.82,1763,-7,United States,Colorado,Montrose,395125,default
38.33,-108.82,1711,-7,United States,Colorado,Montrose,395126,default
38.29,-108.82,1687,-7,United States,Colorado,Montrose,395127,default
38.25,-108.82,1898,-7,United States,Colorado,Montrose,395128,default
38.21,-108.82,2015,-7,United States,Colorado,Montrose,395129,default
38.17,-108.82,1858,-7,United States,Colorado,Montrose,395130,default
38.13,-108.82,1854,-7,United States,Colorado,San Miguel,395131,default
38.09,-108.82,1800,-7,United States,Colorado,San Miguel,395132,default
38.05,-108.82,1747,-7,United States,Colorado,San Miguel,395133,default
38.01,-108.82,1750,-7,United States,Colorado,San Miguel,395134,default
37.97,-108.82,1888,-7,United States,Colorado,San Miguel,395135,default
37.93,-108.82,2020,-7,United States,Colorado,San Miguel,395136,default
37.89,-108.82,2347,-7,United States,Colorado,San Miguel,395137,default
37.85,-108.82,2315,-7,United States,Colorado,Dolores,395138,default
37.81,-108.82,2181,-7,United States,Colorado,Dolores,395139,default
37.77,-108.82,2201,-7,United States,Colorado,Dolores,395140,default
37.73,-108.82,2105,-7,United States,Colorado,Dolores,395141,default
37.69,-108.82,2030,-7,United States,Colorado,Dolores,395142,default
37.65,-108.82,2007,-7,United States,Colorado,Dolores,395143,default
37.61,-108.82,2025,-7,United States,Colorado,Montezuma,395144,default
37.57,-108.82,2082,-7,United States,Colorado,Montezuma,395145,default
37.53,-108.82,2072,-7,United States,Colorado,Montezuma,395146,default
37.49,-108.82,1934,-7,United States,Colorado,Montezuma,395147,default
37.45,-108.82,1873,-7,United States,Colorado,Montezuma,395148,default
37.41,-108.82,1975,-7,United States,Colorado,Montezuma,395149,default
37.37,-108.82,1870,-7,United States,Colorado,Montezuma,395150,default
37.33,-108.82,1698,-7,United States,Colorado,Montezuma,395151,default
37.29,-108.82,1974,-7,United States,Colorado,Montezuma,395152,default
37.25,-108.82,2354,-7,United States,Colorado,Montezuma,395153,default
37.21,-108.82,2233,-7,United States,Colorado,Montezuma,395154,default
37.17,-108.82,1726,-7,United States,Colorado,Montezuma,395155,default
37.13,-108.82,1642,-7,United States,Colorado,Montezuma,395156,default
37.09,-108.82,1595,-7,United States,Colorado,Montezuma,395157,default
37.05,-108.82,1564,-7,United States,Colorado,Montezuma,395158,default
37.01,-108.82,1525,-7,United States,Colorado,Montezuma,395159,default
40.97,-108.78,2119,-7,United States,Colorado,Moffat,395931,default
40.93,-108.78,2130,-7,United States,Colorado,Moffat,395932,default
40.89,-108.78,2242,-7,United States,Colorado,Moffat,395933,default
40.85,-108.78,2381,-7,United States,Colorado,Moffat,395934,default
40.81,-108.78,2317,-7,United States,Colorado,Moffat,395935,default
40.77,-108.78,1929,-7,United States,Colorado,Moffat,395936,default
40.73,-108.78,1818,-7,United States,Colorado,Moffat,395937,default
40.69,-108.78,1810,-7,United States,Colorado,Moffat,395938,default
40.65,-108.78,1893,-7,United States,Colorado,Moffat,395939,default
40.61,-108.78,2124,-7,United States,Colorado,Moffat,395940,default
40.57,-108.78,2316,-7,United States,Colorado,Moffat,395941,default
40.53,-108.78,2186,-7,United States,Colorado,Moffat,395942,default
40.49,-108.78,1897,-7,United States,Colorado,Moffat,395943,default
40.45,-108.78,1967,-7,United States,Colorado,Moffat,395944,default
40.41,-108.78,2454,-7,United States,Colorado,Moffat,395945,default
40.37,-108.78,2357,-7,United States,Colorado,Moffat,395946,default
40.33,-108.78,2243,-7,United States,Colorado,Moffat,395947,default
40.29,-108.78,1978,-7,United States,Colorado,Moffat,395948,default
40.25,-108.78,1777,-7,United States,Colorado,Moffat,395949,default
40.21,-108.78,1777,-7,United States,Colorado,Rio Blanco,395950,default
40.17,-108.78,1863,-7,United States,Colorado,Rio Blanco,395951,default
40.13,-108.78,1791,-7,United States,Colorado,Rio Blanco,395952,default
40.09,-108.78,1637,-7,United States,Colorado,Rio Blanco,395953,default
40.05,-108.78,1729,-7,United States,Colorado,Rio Blanco,395954,default
40.01,-108.78,1767,-7,United States,Colorado,Rio Blanco,395955,default
39.97,-108.78,1777,-7,United States,Colorado,Rio Blanco,395956,default
39.93,-108.78,1806,-7,United States,Colorado,Rio Blanco,395957,default
39.89,-108.78,1910,-7,United States,Colorado,Rio Blanco,395958,default
39.85,-108.78,1937,-7,United States,Colorado,Rio Blanco,395959,default
39.81,-108.78,1904,-7,United States,Colorado,Rio Blanco,395960,default
39.77,-108.78,1978,-7,United States,Colorado,Rio Blanco,395961,default
39.73,-108.78,2228,-7,United States,Colorado,Rio Blanco,395962,default
39.69,-108.78,2348,-7,United States,Colorado,Rio Blanco,395963,default
39.65,-108.78,2449,-7,United States,Colorado,Garfield,395964,default
39.61,-108.78,2523,-7,United States,Colorado,Garfield,395965,default
39.57,-108.78,2200,-7,United States,Colorado,Garfield,395966,default
39.53,-108.78,2086,-7,United States,Colorado,Garfield,395967,default
39.49,-108.78,1927,-7,United States,Colorado,Garfield,395968,default
39.45,-108.78,1912,-7,United States,Colorado,Garfield,395969,default
39.41,-108.78,1935,-7,United States,Colorado,Garfield,395970,default
39.37,-108.78,1645,-7,United States,Colorado,Garfield,395971,default
39.33,-108.78,1555,-7,United States,Colorado,Mesa,395972,default
39.29,-108.78,1505,-7,United States,Colorado,Mesa,395973,default
39.25,-108.78,1443,-7,United States,Colorado,Mesa,395974,default
39.21,-108.78,1403,-7,United States,Colorado,Mesa,395975,default
39.17,-108.78,1382,-7,United States,Colorado,Mesa,395976,default
39.13,-108.78,1412,-7,United States,Colorado,Mesa,395977,default
39.09,-108.78,1986,-7,United States,Colorado,Mesa,395978,default
39.05,-108.78,2070,-7,United States,Colorado,Mesa,395979,default
39.01,-108.78,2092,-7,United States,Colorado,Mesa,395980,default
38.97,-108.78,2171,-7,United States,Colorado,Mesa,395981,default
38.93,-108.78,2340,-7,United States,Colorado,Mesa,395982,default
